provnum,Year,BEDCERT,RESTOT,overall_rating,survey_rating,quality_rating,staffing_rating,RN_staffing_rating,AIDHRD,VOCHRD,RNHRD,TOTLICHRD,TOTHRD,PTHRD,exp_aide,exp_lpn,exp_rn,exp_total,adj_aide,adj_lpn,adj_rn,adj_total,WEIGHTED_ALL_CYCLES_SCORE,incident_cnt,cmplnt_cnt,DeficiencyCount,short_stay_poor_quality,short_stay_good_quality,long_stay_poor_quality,long_stay_good_quality,measure_score_qtravg,OWNERSHIP_For profit,OWNERSHIP_Government,OWNERSHIP_Non profit,CERTIFICATION_Medicaid,CERTIFICATION_Medicare,CERTIFICATION_Medicare and Medicaid,Score_High,ZIPREGION_0,ZIPREGION_1,ZIPREGION_2,ZIPREGION_3,ZIPREGION_4,ZIPREGION_5,ZIPREGION_6,ZIPREGION_7,ZIPREGION_8,ZIPREGION_9
525625,2021,90,80.3,5,5,5,4,4,2.61048,0.74302,0.72377,1.46679,4.07727,0.06993,2.16686,0.71591,0.34916,3.23193,2.47748,0.76936,0.79097,4.0109,5.333,0,0,3,3,1,4,10,34.06593461,0,1,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525627,2020,50,42.6,5,4,5,3,4,2.28155,0.16348,0.82877,0.99226,3.27381,0,2.17788,0.68669,0.31356,3.17812,2.1627,0.1756,1.02071,3.28417,14,1,0,9,3,1,5,9,32.54373917,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525627,2021,50,37,4,4,3,4,5,2.26604,0.47015,0.9034,1.37355,3.63959,0,2.16526,0.66927,0.29376,3.1283,2.15217,0.52074,1.17347,3.69896,9.333,1,0,5,3,1,4,10,34.13719889,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525628,2020,59,31.8,5,4,4,5,5,2.22507,0.71567,1.02269,1.73835,3.96342,0.05524,2.0053,0.64384,0.29536,2.94449,2.29068,0.81987,1.33716,4.29145,18,0,0,11,3,1,3,11,33.87391511,0,1,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525628,2021,50,30.5,5,4,5,4,5,2.15803,0.54146,1.01697,1.55843,3.71646,0.02896,2.1274,0.68098,0.2922,3.10058,2.08607,0.58941,1.32805,3.81085,12,0,1,9,3,1,3,11,33.60232189,0,1,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525630,2020,97,78.2,2,1,5,5,5,2.5627,0.56043,1.24096,1.80139,4.36409,0.04682,2.06707,0.74656,0.3539,3.16753,2.55943,0.55368,1.35415,4.39256,103.333,0,2,24,3,1,3,11,32.0000335,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525630,2021,97,78.2,2,1,5,5,5,2.5627,0.56043,1.24096,1.80139,4.36409,0.04682,2.06707,0.74656,0.3539,3.16753,2.55943,0.55368,1.35415,4.39256,103.333,0,2,24,3,1,3,11,32.0000335,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525632,2020,50,44.3,5,5,2,5,5,2.70683,0.49919,0.86884,1.36803,4.07486,0.06722,2.0688,0.6171,0.26366,2.94955,2.70112,0.59666,1.27258,4.40454,4,0,0,3,3,1,4,10,33.67477828,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525632,2021,50,44.3,5,5,2,5,5,2.70683,0.49919,0.86884,1.36803,4.07486,0.06722,2.0688,0.6171,0.26366,2.94955,2.70112,0.59666,1.27258,4.40454,4,0,0,3,3,1,4,10,33.67477828,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525635,2020,107,79,4,2,5,5,5,2.73306,0.8994,1.19511,2.09451,4.82757,0.03338,2.05608,0.7097,0.32288,3.08866,2.74416,0.93473,1.42938,4.98312,45.167,0,0,19,3,1,3,11,32.76623461,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525635,2021,107,79,4,2,5,5,5,2.73306,0.8994,1.19511,2.09451,4.82757,0.03338,2.05608,0.7097,0.32288,3.08866,2.74416,0.93473,1.42938,4.98312,45.167,0,0,19,3,1,3,11,32.76623461,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525637,2020,50,41.8,5,4,5,2,2,1.98737,0.72773,0.51263,1.24036,3.22772,0.02591,2.15668,0.79995,0.41205,3.36869,1.90235,0.67098,0.48044,3.05477,13.333,0,0,7,3,1,3,11,30.27858567,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525637,2021,50,34.6,3,3,4,3,4,1.64328,0.75465,0.81562,1.57027,3.21355,0.0335,2.08266,0.7801,0.3788,3.24156,1.62261,0.7171,0.82161,3.15185,22,0,2,10,3,1,5,9,33.3494405,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525639,2020,43,27.2,2,2,1,4,5,2.19797,0.11717,1.12954,1.24671,3.44468,0.03409,2.07538,0.76709,0.37106,3.21352,2.17793,0.11323,1.16159,3.40803,76,0,2,27,3,1,7,7,32.32218656,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525639,2021,43,27.2,2,2,1,4,5,2.19797,0.11717,1.12954,1.24671,3.44468,0.03409,2.07538,0.76709,0.37106,3.21352,2.17793,0.11323,1.16159,3.40803,76,0,2,27,3,1,7,7,32.32218656,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525643,2020,110,85,4,3,4,4,4,3.58612,0.5498,0.87018,1.41998,5.00611,0.07312,2.18656,0.73924,0.33205,3.25785,3.38582,0.54856,1.01205,4.89906,32.833,0,1,11,3,1,4,10,34.3854755,0,1,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525643,2021,96,75.2,5,3,5,4,4,3.36488,0.52053,0.85018,1.37071,4.73559,0.04084,2.15904,0.74649,0.36665,3.27218,3.20501,0.5169,0.88481,4.60121,31.5,0,0,9,3,1,5,9,36.47611556,0,1,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525646,2020,120,104.9,3,2,5,3,3,2.08841,0.76996,0.69825,1.46821,3.55662,0.0951,2.16011,0.80012,0.40422,3.36444,1.99591,0.70978,0.66709,3.3703,64.167,0,4,14,3,1,4,10,33.39147511,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525646,2021,120,104.9,3,2,5,3,3,2.08841,0.76996,0.69825,1.46821,3.55662,0.0951,2.16011,0.80012,0.40422,3.36444,1.99591,0.70978,0.66709,3.3703,64.167,0,4,14,3,1,4,10,33.39147511,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525647,2020,80,53.3,5,4,5,5,5,3.19624,0.3532,1.21134,1.56453,4.76077,0.07558,2.18265,0.71429,0.35878,3.25571,3.01144,0.36655,1.28834,4.64907,12,0,0,6,3,1,3,11,34.94144006,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525647,2021,80,53.3,5,4,5,5,5,3.19624,0.3532,1.21134,1.56453,4.76077,0.07558,2.18265,0.71429,0.35878,3.25571,3.01144,0.36655,1.28834,4.64907,12,0,0,6,3,1,3,11,34.94144006,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525648,2020,50,32.5,4,3,3,5,5,2.37072,0.68998,0.96935,1.65933,4.03005,0.08946,2.00005,0.67535,0.32217,2.99756,2.44704,0.75355,1.16194,4.28633,20,0,0,11,3,1,4,10,30.57613894,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525648,2021,50,28,5,4,2,5,5,2.58467,0.76019,1.15553,1.91572,4.50039,0.07325,2.1091,0.72257,0.34085,3.17252,2.52016,0.77988,1.29361,4.51004,20.667,0,0,13,3,1,5,9,30.48241578,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525652,2020,30,23,4,4,4,4,4,2.48485,0.51652,0.90303,1.41955,3.9044,0.02865,2.14052,0.73863,0.33342,3.21256,2.38727,0.51838,1.03347,3.864,18,0,0,6,3,1,4,10,32.95732806,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525652,2021,30,23,4,4,4,4,4,2.48485,0.51652,0.90303,1.41955,3.9044,0.02865,2.14052,0.73863,0.33342,3.21256,2.38727,0.51838,1.03347,3.864,18,0,0,6,3,1,4,10,32.95732806,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525654,2020,104,48.6,1,1,2,3,4,1.88302,0.36992,0.85147,1.22138,3.10441,0.07864,2.09976,0.76592,0.37351,3.23919,1.85134,0.35623,0.88035,3.05552,123,0,5,43,3,1,4,10,32.448354,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525654,2021,104,48.6,1,1,2,3,4,1.88302,0.36992,0.85147,1.22138,3.10441,0.07864,2.09976,0.76592,0.37351,3.23919,1.85134,0.35623,0.88035,3.05552,123,0,5,43,3,1,4,10,32.448354,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525657,2020,50,34.7,3,2,4,4,4,2.26974,0.61866,0.84123,1.45989,3.72963,0.03456,2.03483,0.70047,0.41691,3.15222,2.30275,0.65143,0.77922,3.77218,44,0,0,20,3,1,4,10,31.26108067,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525657,2021,50,29.8,5,3,5,4,4,2.60533,0.86122,0.85966,1.72088,4.32621,0.05593,2.02353,0.77578,0.40963,3.20895,2.64772,0.82293,0.8008,4.28628,33.333,0,1,22,3,1,5,9,34.31090167,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525662,2020,85,69.3,4,3,3,4,4,2.7407,0.4488,0.7984,1.2472,3.98791,0.05715,2.11003,0.7322,0.34741,3.18964,2.68147,0.4521,0.8875,3.98609,36.667,0,3,12,3,1,4,10,33.59825233,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525662,2021,80,61.7,3,3,4,3,4,2.48672,0.41923,0.79556,1.21479,3.70151,0.04499,2.14244,0.76654,0.39168,3.30066,2.38693,0.40541,0.77505,3.56544,41.333,0,3,11,3,1,3,11,36.24538189,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525663,2020,120,86.1,1,1,3,1,1,1.48833,0.83012,0.34744,1.17756,2.66589,0.05576,2.19257,0.82921,0.44652,3.4683,1.40134,0.73839,0.30049,2.45058,120.5,0,6,45,3,1,5,9,33.808982,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525663,2021,120,86.1,1,1,3,1,1,1.48833,0.83012,0.34744,1.17756,2.66589,0.05576,2.19257,0.82921,0.44652,3.4683,1.40134,0.73839,0.30049,2.45058,120.5,0,6,45,3,1,5,9,33.808982,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525664,2020,125,24.1,2,2,4,3,4,2.01292,0.71152,1.0404,1.75192,3.76484,0.03019,2.32118,0.75376,0.44993,3.52488,1.79026,0.69625,0.89297,3.40522,67.333,0,2,41,3,1,4,10,31.946445,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525664,2021,125,23.5,3,2,3,4,5,1.68944,0.32844,1.39972,1.72815,3.41759,0.09064,2.28953,0.78392,0.4029,3.47634,1.51746,0.31057,1.32568,3.1256,54,1,4,38,3,1,6,8,35.81056453,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525670,2020,50,41.1,3,3,3,2,3,1.90972,0.60325,0.72421,1.32746,3.23717,0.02995,2.07189,0.84165,0.48,3.39354,1.89549,0.53131,0.57572,3.03283,32.667,1,1,13,3,1,6,8,32.88574656,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525670,2021,50,41.1,3,3,3,2,3,1.90972,0.60325,0.72421,1.32746,3.23717,0.02995,2.07189,0.84165,0.48,3.39354,1.89549,0.53131,0.57572,3.03283,32.667,1,1,13,3,1,6,8,32.88574656,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525671,2020,50,42,5,5,5,5,5,3.48534,0.42727,1.12202,1.54929,5.03463,0.05938,2.11129,0.70908,0.31757,3.13795,3.40797,0.44444,1.36442,5.11523,6,1,0,5,3,1,4,10,30.97686739,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525671,2021,50,42,5,5,5,5,5,3.48534,0.42727,1.12202,1.54929,5.03463,0.05938,2.11129,0.70908,0.31757,3.13795,3.40797,0.44444,1.36442,5.11523,6,1,0,5,3,1,4,10,30.97686739,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525672,2020,97,55.5,3,3,4,2,3,2.18726,0.5511,0.70303,1.25413,3.44139,0.04918,2.18386,0.88852,0.47063,3.543,2.06765,0.45748,0.57687,3.09675,30,0,0,19,3,1,5,9,32.71419922,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525672,2021,97,37,2,2,3,3,3,2.67055,0.54213,0.93542,1.47755,4.1481,0.06371,2.26672,0.86958,0.54725,3.68354,2.42283,0.46214,0.65225,3.58029,42,0,1,18,3,1,5,9,34.68979956,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525673,2020,75,58,3,2,4,4,5,1.99677,0.83922,0.81989,1.65912,3.65589,0.00616,2.07647,0.66239,0.29589,3.03475,1.98519,0.93448,1.07006,3.84072,40,1,0,17,3,1,4,10,30.71399533,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525673,2021,75,58,3,2,4,4,5,1.99677,0.83922,0.81989,1.65912,3.65589,0.00616,2.07647,0.66239,0.29589,3.03475,1.98519,0.93448,1.07006,3.84072,40,1,0,17,3,1,4,10,30.71399533,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525676,2020,50,38.6,5,3,5,5,5,2.99642,0.986,1.24184,2.22784,5.22426,0.10977,2.34722,0.74298,0.39362,3.48381,2.63542,0.97884,1.21837,4.78095,31.333,0,1,15,3,1,3,11,30.49564072,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525676,2021,50,38.6,5,3,5,5,5,2.99642,0.986,1.24184,2.22784,5.22426,0.10977,2.34722,0.74298,0.39362,3.48381,2.63542,0.97884,1.21837,4.78095,31.333,0,1,15,3,1,3,11,30.49564072,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525677,2020,24,21.4,5,3,5,5,5,2.37353,0.78537,0.9481,1.73347,4.107,0.00974,2.27795,0.65119,0.28951,3.21865,2.15105,0.88956,1.26466,4.06812,28,1,0,15,3,1,4,10,32.83796156,1,0,0,1,0,1,5,0,0,0,0,0,1,0,0,0,0
525677,2021,24,21.4,5,3,5,5,5,2.37353,0.78537,0.9481,1.73347,4.107,0.00974,2.27795,0.65119,0.28951,3.21865,2.15105,0.88956,1.26466,4.06812,28,1,0,15,3,1,4,10,32.83796156,1,0,0,1,0,1,5,0,0,0,0,0,1,0,0,0,0
525678,2020,72,56,3,2,4,4,5,2.17578,0.33688,0.93864,1.27553,3.45131,0.08045,2.17166,0.70367,0.33297,3.2083,2.06834,0.35312,1.08863,3.42966,67,1,1,16,3,1,3,11,31.27329872,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525678,2021,72,56,3,2,4,4,5,2.17578,0.33688,0.93864,1.27553,3.45131,0.08045,2.17166,0.70367,0.33297,3.2083,2.06834,0.35312,1.08863,3.42966,67,1,1,16,3,1,3,11,31.27329872,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525680,2020,50,46.2,4,4,3,4,4,2.85222,0.66287,0.57888,1.24174,4.09396,0.01365,2.23358,0.66643,0.3042,3.20421,2.63622,0.73363,0.73488,4.07349,10,0,1,4,3,1,4,10,33.71030883,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525680,2021,50,40.4,5,4,5,4,4,2.89769,0.91374,0.55658,1.47032,4.36801,0.0074,2.21344,0.6579,0.28794,3.15928,2.69218,1.02955,0.7376,4.39573,20.667,0,1,8,3,1,4,10,35.58042344,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525681,2020,99,73.3,3,2,4,4,4,2.2587,0.44822,0.83398,1.28221,3.5409,0,1.93153,0.72271,0.36649,3.02073,2.41411,0.45745,0.87878,3.7372,54.667,2,3,35,3,1,4,10,30.79851239,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525681,2021,99,70.7,2,2,4,3,4,2.28016,0.47614,0.80616,1.28229,3.56245,0,2.01746,0.77177,0.41607,3.2053,2.32424,0.45733,0.73934,3.53358,49.333,0,0,30,3,1,4,10,32.63227117,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525684,2020,110,81.8,1,1,3,3,4,2.29561,0.2704,1.01297,1.28337,3.57898,0.0599,2.12004,0.6952,0.42457,3.23982,2.23539,0.28689,0.92136,3.52195,123.5,1,5,29,3,1,4,10,33.92949506,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525684,2021,110,81.8,1,1,3,3,4,2.29561,0.2704,1.01297,1.28337,3.57898,0.0599,2.12004,0.6952,0.42457,3.23982,2.23539,0.28689,0.92136,3.52195,123.5,1,5,29,3,1,4,10,33.92949506,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525686,2020,49,42.7,2,2,4,3,5,1.51382,0.5738,0.82888,1.40267,2.9165,0.05376,2.21253,0.7151,0.30415,3.23178,1.41249,0.59183,1.05244,2.87715,69.333,0,3,34,3,1,4,10,30.42666661,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525686,2021,49,31.4,4,2,5,4,5,2.05084,0.42587,0.88512,1.31099,3.36183,0.07256,2.03532,0.70384,0.29945,3.0386,2.07215,0.44852,1.12792,3.51753,92.667,0,2,28,2,2,3,11,26.06224817,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525689,2020,66,43.5,2,2,4,2,2,1.66547,0.52491,0.5097,1.03461,2.70008,0.09747,1.89488,0.71554,0.41655,3.02697,1.81449,0.54108,0.47254,2.84388,49.333,0,2,29,3,1,5,9,33.32517717,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525689,2021,66,43.5,2,2,4,2,2,1.66547,0.52491,0.5097,1.03461,2.70008,0.09747,1.89488,0.71554,0.41655,3.02697,1.81449,0.54108,0.47254,2.84388,49.333,0,2,29,3,1,5,9,33.32517717,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0
525691,2020,28,25,5,4,5,5,5,3.4218,0.36307,1.18478,1.54784,4.96964,0.12623,2.24732,0.72804,0.36033,3.3357,3.14332,0.36782,1.26976,4.74987,14,0,0,10,3,1,4,10,33.87557678,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525691,2021,28,23.6,5,4,5,5,5,2.99732,0.16659,1.30603,1.47262,4.46994,0.12427,2.33858,0.75669,0.39827,3.49354,2.63573,0.1632,1.25132,4.06791,12.667,0,0,7,3,1,4,10,34.03585361,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525697,2020,34,24,5,3,5,4,5,2.02475,0.42044,1.07007,1.49051,3.51526,0.01539,1.86794,0.68734,0.30251,2.85779,2.23774,0.45117,1.36601,3.92167,32.333,0,1,9,2,2,3,11,28.70634288,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525697,2021,34,24,5,3,5,4,5,2.02475,0.42044,1.07007,1.49051,3.51526,0.01539,1.86794,0.68734,0.30251,2.85779,2.23774,0.45117,1.36601,3.92167,32.333,0,1,9,2,2,3,11,28.70634288,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525699,2020,84,67.6,5,4,5,5,5,2.90558,0.52952,1.19791,1.72743,4.63301,0.11496,2.37745,0.78876,0.4009,3.56711,2.52302,0.49516,1.15391,4.14086,22,0,0,7,3,1,3,11,31.36475383,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525699,2021,84,74.1,4,4,3,4,5,2.50041,0.52939,1.10226,1.63165,4.13206,0.15096,2.27349,0.75999,0.38986,3.42334,2.26171,0.51637,1.07886,3.83753,12.667,0,0,6,3,1,4,10,32.65078783,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525706,2020,50,29.7,4,2,5,4,4,2.93903,1.06023,0.75732,1.81755,4.75658,0.06292,2.18079,0.75047,0.32697,3.25823,2.78222,1.04202,0.89445,4.65433,46,1,0,20,2,2,3,11,20.43198539,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525706,2021,50,29.7,4,2,5,4,4,2.93903,1.06023,0.75732,1.81755,4.75658,0.06292,2.18079,0.75047,0.32697,3.25823,2.78222,1.04202,0.89445,4.65433,46,1,0,20,2,2,3,11,20.43198539,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525715,2020,50,42.2,5,4,5,5,5,3.16638,0.30227,1.21813,1.5204,4.68679,0.04344,2.24275,0.70415,0.34744,3.29433,2.90338,0.31822,1.33785,4.52317,12,0,0,4,3,1,3,11,32.32675156,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525715,2021,50,42.2,5,4,5,5,5,3.16638,0.30227,1.21813,1.5204,4.68679,0.04344,2.24275,0.70415,0.34744,3.29433,2.90338,0.31822,1.33785,4.52317,12,0,0,4,3,1,3,11,32.32675156,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525724,2020,50,45.7,4,3,4,5,5,2.64297,0.52356,0.91045,1.43401,4.07698,0.01311,2.14148,0.73009,0.27628,3.14785,2.54787,0.52893,1.27263,4.12922,28.667,0,0,12,3,1,3,11,26.58590822,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525724,2021,50,43.7,5,5,4,4,4,2.61237,0.54613,0.80116,1.34729,3.95965,0.04296,2.19824,0.74008,0.30694,3.24526,2.44388,0.54702,0.996,3.87921,2.667,0,0,2,3,1,4,10,31.104301,0,0,1,0,1,1,5,0,0,0,0,0,1,0,0,0,0
525727,2020,30,28.2,4,3,3,5,5,3.22262,0.81401,0.95528,1.76929,4.99191,0.16776,2.18541,0.69998,0.33948,3.22487,3.04423,0.85773,1.0867,4.93513,32,0,0,8,3,1,3,11,31.95530347,1,0,0,1,0,1,5,0,0,0,0,0,1,0,0,0,0
525727,2021,30,28.2,4,3,3,5,5,3.22262,0.81401,0.95528,1.76929,4.99191,0.16776,2.18541,0.69998,0.33948,3.22487,3.04423,0.85773,1.0867,4.93513,32,0,0,8,3,1,3,11,31.95530347,1,0,0,1,0,1,5,0,0,0,0,0,1,0,0,0,0
535017,2020,50,33.5,5,5,5,5,5,2.38788,0.30627,1.01657,1.32283,3.71071,0.02215,1.9019,0.7034,0.311,2.9163,2.59193,0.32115,1.26231,4.05666,22.667,0,0,15,3,1,5,9,36.17539444,0,0,1,0,1,1,8,0,0,0,0,0,0,0,0,1,0
535017,2021,50,31.8,5,5,4,5,5,2.88525,0.43776,1.10195,1.53971,4.42496,0.10584,2.25189,0.74699,0.31593,3.31481,2.63485,0.43442,1.33094,4.2441,24.667,2,0,16,3,1,5,9,34.66883311,0,0,1,0,1,1,8,0,0,0,0,0,0,0,0,1,0
535022,2020,151,143.9,3,2,5,3,3,2.54446,0.48888,0.68649,1.17538,3.71983,0.06237,1.88291,0.73891,0.40402,3.02584,2.78975,0.48801,0.65618,3.91942,52,1,0,25,3,1,3,11,32.9063145,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0
535022,2021,151,143.9,3,2,5,3,3,2.54446,0.48888,0.68649,1.17538,3.71983,0.06237,1.88291,0.73891,0.40402,3.02584,2.78975,0.48801,0.65618,3.91942,52,1,0,25,3,1,3,11,32.9063145,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0
535024,2020,120,92.1,4,3,5,3,3,2.15806,0.32784,0.75963,1.08747,3.24553,0.06125,2.10163,0.7861,0.40255,3.29028,2.11986,0.30761,0.72873,3.14483,54.667,0,2,26,3,1,3,11,28.53495017,1,0,0,0,1,1,8,0,0,0,0,0,0,0,0,1,0
535024,2021,120,90.1,3,2,5,3,3,2.35661,0.53537,0.79539,1.33076,3.68737,0.05007,2.19429,0.81078,0.4297,3.43477,2.20858,0.48948,0.70633,3.41314,71.333,0,1,30,3,1,5,9,28.04743567,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0
535026,2020,128,65.6,1,1,2,3,4,1.94257,0.43695,1.15668,1.59363,3.5362,0.07146,1.91471,0.8288,0.43081,3.17432,2.08638,0.39081,1.02452,3.54178,78,2,9,42,3,1,5,9,28.76893939,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0
535026,2021,128,65.6,1,1,2,3,4,1.94257,0.43695,1.15668,1.59363,3.5362,0.07146,1.91471,0.8288,0.43081,3.17432,2.08638,0.39081,1.02452,3.54178,78,2,9,42,3,1,5,9,28.76893939,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0
535027,2020,94,74,3,2,3,5,5,2.55175,0.54694,0.94763,1.49457,4.04632,0.00757,2.00516,0.62143,0.26723,2.89382,2.62718,0.64916,1.36943,4.45791,65.667,1,6,38,3,1,5,9,31.51467394,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0
535027,2021,94,65.8,3,2,3,5,5,2.5464,0.42453,0.89521,1.31975,3.86615,0.00539,1.99668,0.62458,0.26879,2.89004,2.62264,0.50386,1.2709,4.25313,69.667,1,3,28,3,1,3,11,30.87373706,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0
535031,2020,81,70,5,3,5,4,4,2.62684,0.46319,0.81813,1.28132,3.90816,0.05659,1.98788,0.75845,0.38912,3.13545,2.72799,0.45044,0.81195,3.97389,56,0,7,30,3,1,3,11,27.70956506,1,0,0,0,1,1,8,0,0,0,0,0,0,0,0,1,0
535031,2021,81,70,5,3,5,4,4,2.62684,0.46319,0.81813,1.28132,3.90816,0.05659,1.98788,0.75845,0.38912,3.13545,2.72799,0.45044,0.81195,3.97389,56,0,7,30,3,1,3,11,27.70956506,1,0,0,0,1,1,8,0,0,0,0,0,0,0,0,1,0
535032,2020,160,106.7,5,3,5,4,5,1.80227,0.53188,1.10411,1.63599,3.43826,0.15489,2.1604,0.73895,0.36465,3.26399,1.71556,0.53356,1.1554,3.34907,47.333,0,1,17,3,1,4,10,34.29577,1,0,0,0,1,1,8,0,0,0,0,0,0,0,0,1,0
535032,2021,160,106.7,5,3,5,4,5,1.80227,0.53188,1.10411,1.63599,3.43826,0.15489,2.1604,0.73895,0.36465,3.26399,1.71556,0.53356,1.1554,3.34907,47.333,0,1,17,3,1,4,10,34.29577,1,0,0,0,1,1,8,0,0,0,0,0,0,0,0,1,0
535033,2020,59,51.1,4,3,5,3,4,2.53265,0.42815,0.87509,1.30324,3.83589,0.08874,2.1949,0.80442,0.42699,3.42632,2.3821,0.39257,0.79145,3.5693,40,1,0,19,3,1,3,11,33.28464772,0,0,1,0,1,1,8,0,0,0,0,0,0,0,0,1,0
535033,2021,59,47.2,3,3,4,3,4,2.28492,0.48298,0.8404,1.32339,3.60831,0.10637,2.20431,0.79212,0.41051,3.40695,2.13166,0.45199,0.78119,3.36724,44.667,1,2,19,3,1,5,9,31.09945911,0,0,1,0,1,0,8,0,0,0,0,0,0,0,0,1,0
535036,2020,62,41.6,5,5,4,4,4,2.16407,0.37153,0.86209,1.23362,3.39769,0.17178,1.85622,0.75375,0.37664,2.98661,2.40681,0.36356,0.88393,3.62701,17.333,0,1,19,3,1,4,10,32.80129067,1,0,0,0,1,1,8,0,0,0,0,0,0,0,0,1,0
535036,2021,62,42.7,4,4,4,4,4,2.13069,0.39188,0.87085,1.26273,3.39343,0.1161,1.86987,0.70683,0.34483,2.92153,2.3433,0.41099,0.96368,3.69286,33.333,0,0,13,3,1,6,8,32.3309555,1,0,0,0,1,1,8,0,0,0,0,0,0,0,0,1,0
